"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","ID_4","NAME_4","VARNAME_4","TYPE_4","ENGTYPE_4"
461,118,"KEN","Kenya",4,"Nairobi",22,"Nairobi",109,"Makadara",461,"Kaloleni/Makongeni",NA,"Kata","Location"
462,118,"KEN","Kenya",4,"Nairobi",22,"Nairobi",109,"Makadara",462,"Makadara",NA,"Kata","Location"
463,118,"KEN","Kenya",4,"Nairobi",22,"Nairobi",109,"Makadara",463,"Maringo/Mbotela",NA,"Kata","Location"
464,118,"KEN","Kenya",4,"Nairobi",22,"Nairobi",109,"Makadara",464,"Viwanda",NA,"Kata","Location"
465,118,"KEN","Kenya",4,"Nairobi",22,"Nairobi",110,"Parklands/Westlands",465,"Kilimani",NA,"Kata","Location"
466,118,"KEN","Kenya",4,"Nairobi",22,"Nairobi",110,"Parklands/Westlands",466,"Parklands",NA,"Kata","Location"
467,118,"KEN","Kenya",4,"Nairobi",22,"Nairobi",111,"Pumwani",467,"Bahati",NA,"Kata","Location"
468,118,"KEN","Kenya",4,"Nairobi",22,"Nairobi",111,"Pumwani",468,"Eastleigh",NA,"Kata","Location"
469,118,"KEN","Kenya",4,"Nairobi",22,"Nairobi",111,"Pumwani",469,"Kamukunji",NA,"Kata","Location"
470,118,"KEN","Kenya",4,"Nairobi",22,"Nairobi",111,"Pumwani",470,"Pumwani",NA,"Kata","Location"
471,118,"KEN","Kenya",5,"North-Eastern",23,"Garissa",112,"Bura",471,"Bura",NA,"Kata","Location"
472,118,"KEN","Kenya",5,"North-Eastern",23,"Garissa",112,"Bura",472,"Masababu",NA,"Kata","Location"
473,118,"KEN","Kenya",5,"North-Eastern",23,"Garissa",113,"Central",473,"Garissa Township",NA,"Kata","Location"
474,118,"KEN","Kenya",5,"North-Eastern",23,"Garissa",113,"Central",474,"Sankuri",NA,"Kata","Location"
475,118,"KEN","Kenya",5,"North-Eastern",23,"Garissa",114,"Dadaab",475,"Dadaab",NA,"Kata","Location"
476,118,"KEN","Kenya",5,"North-Eastern",23,"Garissa",115,"Hulugho",476,"Bulagolol",NA,"Kata","Location"
477,118,"KEN","Kenya",5,"North-Eastern",23,"Garissa",115,"Hulugho",477,"Galmagala",NA,"Kata","Location"
478,118,"KEN","Kenya",5,"North-Eastern",23,"Garissa",115,"Hulugho",478,"Gubis",NA,"Kata","Location"
479,118,"KEN","Kenya",5,"North-Eastern",23,"Garissa",115,"Hulugho",479,"Hulugho",NA,"Kata","Location"
480,118,"KEN","Kenya",5,"North-Eastern",23,"Garissa",116,"Jarajila",480,"Jarajila",NA,"Kata","Location"
481,118,"KEN","Kenya",5,"North-Eastern",23,"Garissa",116,"Jarajila",481,"Welmerer",NA,"Kata","Location"
482,118,"KEN","Kenya",5,"North-Eastern",23,"Garissa",117,"Liboi",482,"Damajale",NA,"Kata","Location"
483,118,"KEN","Kenya",5,"North-Eastern",23,"Garissa",117,"Liboi",483,"Liboi",NA,"Kata","Location"
484,118,"KEN","Kenya",5,"North-Eastern",23,"Garissa",118,"Masalani",484,"Bodhai",NA,"Kata","Location"
485,118,"KEN","Kenya",5,"North-Eastern",23,"Garissa",118,"Masalani",485,"Ijara",NA,"Kata","Location"
486,118,"KEN","Kenya",5,"North-Eastern",23,"Garissa",118,"Masalani",486,"Kotile",NA,"Kata","Location"
487,118,"KEN","Kenya",5,"North-Eastern",23,"Garissa",118,"Masalani",487,"Masalani",NA,"Kata","Location"
488,118,"KEN","Kenya",5,"North-Eastern",23,"Garissa",118,"Masalani",488,"Sangailu",NA,"Kata","Location"
489,118,"KEN","Kenya",5,"North-Eastern",23,"Garissa",119,"Mbalambala",489,"Danyere",NA,"Kata","Location"
490,118,"KEN","Kenya",5,"North-Eastern",23,"Garissa",119,"Mbalambala",490,"Jarajara",NA,"Kata","Location"
491,118,"KEN","Kenya",5,"North-Eastern",23,"Garissa",119,"Mbalambala",491,"Mbalambala",NA,"Kata","Location"
492,118,"KEN","Kenya",5,"North-Eastern",23,"Garissa",119,"Mbalambala",492,"Saka",NA,"Kata","Location"
493,118,"KEN","Kenya",5,"North-Eastern",23,"Garissa",120,"Modogashe",493,"Benane",NA,"Kata","Location"
494,118,"KEN","Kenya",5,"North-Eastern",23,"Garissa",120,"Modogashe",494,"Garufa",NA,"Kata","Location"
495,118,"KEN","Kenya",5,"North-Eastern",23,"Garissa",120,"Modogashe",495,"Goreale",NA,"Kata","Location"
496,118,"KEN","Kenya",5,"North-Eastern",23,"Garissa",120,"Modogashe",496,"Modogashe",NA,"Kata","Location"
497,118,"KEN","Kenya",5,"North-Eastern",24,"Mandera",121,"Banissa",497,"Banissa",NA,"Kata","Location"
498,118,"KEN","Kenya",5,"North-Eastern",24,"Mandera",121,"Banissa",498,"Malka Mari",NA,"Kata","Location"
499,118,"KEN","Kenya",5,"North-Eastern",24,"Mandera",122,"Central",499,"Kalaliyo",NA,"Kata","Location"
500,118,"KEN","Kenya",5,"North-Eastern",24,"Mandera",122,"Central",500,"Neboi",NA,"Kata","Location"
501,118,"KEN","Kenya",5,"North-Eastern",24,"Mandera",122,"Central",501,"Township",NA,"Kata","Location"
502,118,"KEN","Kenya",5,"North-Eastern",24,"Mandera",123,"Elwak",502,"Elwak",NA,"Kata","Location"
503,118,"KEN","Kenya",5,"North-Eastern",24,"Mandera",123,"Elwak",503,"Kotulo",NA,"Kata","Location"
504,118,"KEN","Kenya",5,"North-Eastern",24,"Mandera",123,"Elwak",504,"Wargadud",NA,"Kata","Location"
505,118,"KEN","Kenya",5,"North-Eastern",24,"Mandera",124,"Fino",505,"Fino",NA,"Kata","Location"
506,118,"KEN","Kenya",5,"North-Eastern",24,"Mandera",124,"Fino",506,"Libehia",NA,"Kata","Location"
507,118,"KEN","Kenya",5,"North-Eastern",24,"Mandera",125,"Rhamu",507,"As-Habito",NA,"Kata","Location"
508,118,"KEN","Kenya",5,"North-Eastern",24,"Mandera",125,"Rhamu",508,"Olla",NA,"Kata","Location"
509,118,"KEN","Kenya",5,"North-Eastern",24,"Mandera",125,"Rhamu",509,"Rhamu",NA,"Kata","Location"
510,118,"KEN","Kenya",5,"North-Eastern",24,"Mandera",126,"Tabaka",510,"Dandu",NA,"Kata","Location"
511,118,"KEN","Kenya",5,"North-Eastern",24,"Mandera",126,"Tabaka",511,"Tabaka",NA,"Kata","Location"
512,118,"KEN","Kenya",5,"North-Eastern",25,"Wajir",127,"Bune",512,"Batalu",NA,"Kata","Location"
513,118,"KEN","Kenya",5,"North-Eastern",25,"Wajir",127,"Bune",513,"Buna",NA,"Kata","Location"
514,118,"KEN","Kenya",5,"North-Eastern",25,"Wajir",127,"Bune",514,"Korondille",NA,"Kata","Location"
515,118,"KEN","Kenya",5,"North-Eastern",25,"Wajir",128,"Bute",515,"Ajawa",NA,"Kata","Location"
516,118,"KEN","Kenya",5,"North-Eastern",25,"Wajir",128,"Bute",516,"Bute",NA,"Kata","Location"
517,118,"KEN","Kenya",5,"North-Eastern",25,"Wajir",128,"Bute",517,"Gurar",NA,"Kata","Location"
518,118,"KEN","Kenya",5,"North-Eastern",25,"Wajir",129,"Central",518,"Kulaalex",NA,"Kata","Location"
519,118,"KEN","Kenya",5,"North-Eastern",25,"Wajir",129,"Central",519,"Tarbaj",NA,"Kata","Location"
520,118,"KEN","Kenya",5,"North-Eastern",25,"Wajir",129,"Central",520,"Township",NA,"Kata","Location"
521,118,"KEN","Kenya",5,"North-Eastern",25,"Wajir",129,"Central",521,"Wargadud",NA,"Kata","Location"
522,118,"KEN","Kenya",5,"North-Eastern",25,"Wajir",130,"Griftu",522,"Arbajahan",NA,"Kata","Location"
523,118,"KEN","Kenya",5,"North-Eastern",25,"Wajir",130,"Griftu",523,"Eldas",NA,"Kata","Location"
524,118,"KEN","Kenya",5,"North-Eastern",25,"Wajir",130,"Griftu",524,"Griftu",NA,"Kata","Location"
525,118,"KEN","Kenya",5,"North-Eastern",25,"Wajir",130,"Griftu",525,"Hadado North",NA,"Kata","Location"
526,118,"KEN","Kenya",5,"North-Eastern",25,"Wajir",130,"Griftu",526,"Hadado South",NA,"Kata","Location"
527,118,"KEN","Kenya",5,"North-Eastern",25,"Wajir",130,"Griftu",527,"Wagalla",NA,"Kata","Location"
528,118,"KEN","Kenya",5,"North-Eastern",25,"Wajir",131,"Habaswein",528,"Benane",NA,"Kata","Location"
529,118,"KEN","Kenya",5,"North-Eastern",25,"Wajir",131,"Habaswein",529,"Habaswein",NA,"Kata","Location"
530,118,"KEN","Kenya",5,"North-Eastern",25,"Wajir",131,"Habaswein",530,"Sabuli",NA,"Kata","Location"
531,118,"KEN","Kenya",5,"North-Eastern",25,"Wajir",132,"Wajir-Bor",531,"Dif",NA,"Kata","Location"
532,118,"KEN","Kenya",5,"North-Eastern",25,"Wajir",132,"Wajir-Bor",532,"Khorof-Harar",NA,"Kata","Location"
533,118,"KEN","Kenya",5,"North-Eastern",25,"Wajir",132,"Wajir-Bor",533,"Wajir-Bor",NA,"Kata","Location"
534,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",133,"Bondo",534,"Central Sakwa",NA,"Kata","Location"
535,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",133,"Bondo",535,"East Asembo",NA,"Kata","Location"
536,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",133,"Bondo",536,"South Sakwa",NA,"Kata","Location"
537,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",133,"Bondo",537,"West Yimbo",NA,"Kata","Location"
538,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",134,"Kendul Bay",538,"Central Karachuonyo",NA,"Kata","Location"
539,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",134,"Kendul Bay",539,"Kagan",NA,"Kata","Location"
540,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",134,"Kendul Bay",540,"Kanyaluo",NA,"Kata","Location"
541,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",134,"Kendul Bay",541,"Kibiri",NA,"Kata","Location"
542,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",134,"Kendul Bay",542,"North Karachuonyo",NA,"Kata","Location"
543,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",134,"Kendul Bay",543,"North/West Karachuonyo",NA,"Kata","Location"
544,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",134,"Kendul Bay",544,"Wangchieng",NA,"Kata","Location"
545,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",134,"Kendul Bay",545,"West Karachuonyo",NA,"Kata","Location"
546,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",135,"Lake Victoria",546,"Lake Victoria",NA,"Kata","Location"
547,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",136,"Maseno",547,"Central Seme",NA,"Kata","Location"
548,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",136,"Maseno",548,"South West Seme",NA,"Kata","Location"
549,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",137,"Mbita",549,"Gembe",NA,"Kata","Location"
550,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",137,"Mbita",550,"Gwasi Central",NA,"Kata","Location"
551,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",137,"Mbita",551,"Gwasi East",NA,"Kata","Location"
552,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",137,"Mbita",552,"Gwasi North",NA,"Kata","Location"
553,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",137,"Mbita",553,"Kaksingri",NA,"Kata","Location"
554,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",137,"Mbita",554,"Lambwe",NA,"Kata","Location"
555,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",137,"Mbita",555,"Mfangano",NA,"Kata","Location"
556,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",137,"Mbita",556,"Risinga",NA,"Kata","Location"
557,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",137,"Mbita",557,"Rusinga",NA,"Kata","Location"
558,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",138,"Ndhiwa",558,"Kabuoch Central",NA,"Kata","Location"
559,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",138,"Ndhiwa",559,"Kabuoch North",NA,"Kata","Location"
560,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",138,"Ndhiwa",560,"Kabuoch South",NA,"Kata","Location"
561,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",138,"Ndhiwa",561,"Kanyadoto",NA,"Kata","Location"
562,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",138,"Ndhiwa",562,"Kanyamwa Kologi",NA,"Kata","Location"
563,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",138,"Ndhiwa",563,"Kanyamwa Kosewe",NA,"Kata","Location"
564,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",138,"Ndhiwa",564,"Kwabwai",NA,"Kata","Location"
565,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",139,"Oyugis",565,"Central Kasipul",NA,"Kata","Location"
566,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",139,"Oyugis",566,"East Kasipul",NA,"Kata","Location"
567,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",139,"Oyugis",567,"Kabondo East",NA,"Kata","Location"
568,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",139,"Oyugis",568,"Kabondo West",NA,"Kata","Location"
569,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",139,"Oyugis",569,"South Kasipul",NA,"Kata","Location"
570,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",139,"Oyugis",570,"West Kasipul",NA,"Kata","Location"
571,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",140,"Rangwe",571,"East Gem",NA,"Kata","Location"
572,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",140,"Rangwe",572,"East Kanyada",NA,"Kata","Location"
573,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",140,"Rangwe",573,"Homa-Bay",NA,"Kata","Location"
574,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",140,"Rangwe",574,"Kagan",NA,"Kata","Location"
575,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",140,"Rangwe",575,"Kochia",NA,"Kata","Location"
576,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",140,"Rangwe",576,"West Gem",NA,"Kata","Location"
577,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",140,"Rangwe",577,"West Kanyada",NA,"Kata","Location"
578,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",141,"Rarieda",578,"East Uyoma",NA,"Kata","Location"
579,118,"KEN","Kenya",6,"Nyanza",26,"Homa Bay",142,"Winam",579,"South West Kisumu",NA,"Kata","Location"
580,118,"KEN","Kenya",6,"Nyanza",27,"Kisii",143,"Bosongo",580,"Getenga",NA,"Kata","Location"
581,118,"KEN","Kenya",6,"Nyanza",27,"Kisii",143,"Bosongo",581,"South Borabu",NA,"Kata","Location"
582,118,"KEN","Kenya",6,"Nyanza",27,"Kisii",143,"Bosongo",582,"South Mugirango Central",NA,"Kata","Location"
583,118,"KEN","Kenya",6,"Nyanza",27,"Kisii",143,"Bosongo",583,"South Mugirango Chache",NA,"Kata","Location"
584,118,"KEN","Kenya",6,"Nyanza",27,"Kisii",144,"Irianyi",584,"Nyaribari Keumbu",NA,"Kata","Location"
585,118,"KEN","Kenya",6,"Nyanza",27,"Kisii",144,"Irianyi",585,"Nyaribari Kiogoro",NA,"Kata","Location"
586,118,"KEN","Kenya",6,"Nyanza",27,"Kisii",145,"Kisii Municipality",586,"Kisii Municipality",NA,"Kata","Location"
587,118,"KEN","Kenya",6,"Nyanza",27,"Kisii",146,"Marani",587,"Kegogi",NA,"Kata","Location"
588,118,"KEN","Kenya",6,"Nyanza",27,"Kisii",146,"Marani",588,"Kitutu Chache",NA,"Kata","Location"
589,118,"KEN","Kenya",6,"Nyanza",27,"Kisii",146,"Marani",589,"Marani",NA,"Kata","Location"
590,118,"KEN","Kenya",6,"Nyanza",27,"Kisii",146,"Marani",590,"Ngenyi",NA,"Kata","Location"
591,118,"KEN","Kenya",6,"Nyanza",27,"Kisii",146,"Marani",591,"Nyakoe",NA,"Kata","Location"
592,118,"KEN","Kenya",6,"Nyanza",27,"Kisii",147,"Masaba",592,"Nyaribari Central",NA,"Kata","Location"
593,118,"KEN","Kenya",6,"Nyanza",27,"Kisii",147,"Masaba",593,"Nyaribari Masaba",NA,"Kata","Location"
594,118,"KEN","Kenya",6,"Nyanza",27,"Kisii",148,"Nyamache",594,"Bassi Bogetaorio",NA,"Kata","Location"
595,118,"KEN","Kenya",6,"Nyanza",27,"Kisii",148,"Nyamache",595,"Bassi Boitangare",NA,"Kata","Location"
596,118,"KEN","Kenya",6,"Nyanza",27,"Kisii",148,"Nyamache",596,"Bassi Borabu",NA,"Kata","Location"
597,118,"KEN","Kenya",6,"Nyanza",27,"Kisii",148,"Nyamache",597,"Bassi Central",NA,"Kata","Location"
598,118,"KEN","Kenya",6,"Nyanza",27,"Kisii",148,"Nyamache",598,"Bassi Chache",NA,"Kata","Location"
599,118,"KEN","Kenya",6,"Nyanza",27,"Kisii",148,"Nyamache",599,"Bassi Masige",NA,"Kata","Location"
600,118,"KEN","Kenya",6,"Nyanza",27,"Kisii",149,"Ogembo",600,"Majoge Borabu",NA,"Kata","Location"
601,118,"KEN","Kenya",6,"Nyanza",27,"Kisii",149,"Ogembo",601,"Majoge Chache",NA,"Kata","Location"
602,118,"KEN","Kenya",6,"Nyanza",27,"Kisii",149,"Ogembo",602,"Majoge Masaba",NA,"Kata","Location"
603,118,"KEN","Kenya",6,"Nyanza",27,"Kisii",149,"Ogembo",603,"Sengera",NA,"Kata","Location"
604,118,"KEN","Kenya",6,"Nyanza",27,"Kisii",150,"Suneka",604,"North Wanjare",NA,"Kata","Location"
605,118,"KEN","Kenya",6,"Nyanza",27,"Kisii",150,"Suneka",605,"South Wanjare",NA,"Kata","Location"
606,118,"KEN","Kenya",6,"Nyanza",28,"Kisumu",151,"Lower Nyakach",606,"Central Nyakach",NA,"Kata","Location"
607,118,"KEN","Kenya",6,"Nyanza",28,"Kisumu",151,"Lower Nyakach",607,"North Nyakach",NA,"Kata","Location"
608,118,"KEN","Kenya",6,"Nyanza",28,"Kisumu",152,"Maseno",608,"Central Seme",NA,"Kata","Location"
609,118,"KEN","Kenya",6,"Nyanza",28,"Kisumu",152,"Maseno",609,"East Seme",NA,"Kata","Location"
610,118,"KEN","Kenya",6,"Nyanza",28,"Kisumu",152,"Maseno",610,"South West Seme",NA,"Kata","Location"
611,118,"KEN","Kenya",6,"Nyanza",28,"Kisumu",152,"Maseno",611,"West Kisumu",NA,"Kata","Location"
612,118,"KEN","Kenya",6,"Nyanza",28,"Kisumu",152,"Maseno",612,"West Seme",NA,"Kata","Location"
613,118,"KEN","Kenya",6,"Nyanza",28,"Kisumu",153,"Muhoroni",613,"Chemelil",NA,"Kata","Location"
614,118,"KEN","Kenya",6,"Nyanza",28,"Kisumu",153,"Muhoroni",614,"East Kano",NA,"Kata","Location"
615,118,"KEN","Kenya",6,"Nyanza",28,"Kisumu",153,"Muhoroni",615,"Koru",NA,"Kata","Location"
616,118,"KEN","Kenya",6,"Nyanza",28,"Kisumu",153,"Muhoroni",616,"Lower N.E. Kano",NA,"Kata","Location"
617,118,"KEN","Kenya",6,"Nyanza",28,"Kisumu",153,"Muhoroni",617,"Miwani",NA,"Kata","Location"
618,118,"KEN","Kenya",6,"Nyanza",28,"Kisumu",153,"Muhoroni",618,"Muhoroni East",NA,"Kata","Location"
619,118,"KEN","Kenya",6,"Nyanza",28,"Kisumu",153,"Muhoroni",619,"Muhoroni West",NA,"Kata","Location"
620,118,"KEN","Kenya",6,"Nyanza",28,"Kisumu",153,"Muhoroni",620,"North East kano",NA,"Kata","Location"
621,118,"KEN","Kenya",6,"Nyanza",28,"Kisumu",153,"Muhoroni",621,"Tamu",NA,"Kata","Location"
622,118,"KEN","Kenya",6,"Nyanza",28,"Kisumu",154,"Nyando",622,"East Kano",NA,"Kata","Location"
623,118,"KEN","Kenya",6,"Nyanza",28,"Kisumu",154,"Nyando",623,"North West kano",NA,"Kata","Location"
624,118,"KEN","Kenya",6,"Nyanza",28,"Kisumu",154,"Nyando",624,"South East Kano",NA,"Kata","Location"
625,118,"KEN","Kenya",6,"Nyanza",28,"Kisumu",154,"Nyando",625,"South West Kano",NA,"Kata","Location"
626,118,"KEN","Kenya",6,"Nyanza",28,"Kisumu",155,"Upper Nyakach",626,"South Nyakach",NA,"Kata","Location"
627,118,"KEN","Kenya",6,"Nyanza",28,"Kisumu",155,"Upper Nyakach",627,"West Nyakach",NA,"Kata","Location"
628,118,"KEN","Kenya",6,"Nyanza",28,"Kisumu",156,"Winam",628,"Central Kisumu",NA,"Kata","Location"
629,118,"KEN","Kenya",6,"Nyanza",28,"Kisumu",156,"Winam",629,"East Kisumu",NA,"Kata","Location"
630,118,"KEN","Kenya",6,"Nyanza",28,"Kisumu",156,"Winam",630,"Kajulu East",NA,"Kata","Location"
631,118,"KEN","Kenya",6,"Nyanza",28,"Kisumu",156,"Winam",631,"Kajulu West",NA,"Kata","Location"
632,118,"KEN","Kenya",6,"Nyanza",28,"Kisumu",156,"Winam",632,"Kolwa East",NA,"Kata","Location"
633,118,"KEN","Kenya",6,"Nyanza",28,"Kisumu",156,"Winam",633,"Kolwa West",NA,"Kata","Location"
634,118,"KEN","Kenya",6,"Nyanza",28,"Kisumu",156,"Winam",634,"North West kano",NA,"Kata","Location"
635,118,"KEN","Kenya",6,"Nyanza",28,"Kisumu",156,"Winam",635,"South West Kisumu",NA,"Kata","Location"
636,118,"KEN","Kenya",6,"Nyanza",28,"Kisumu",156,"Winam",636,"Township",NA,"Kata","Location"
637,118,"KEN","Kenya",6,"Nyanza",29,"Migori",157,"Kechancha",637,"Bugumbe East",NA,"Kata","Location"
638,118,"KEN","Kenya",6,"Nyanza",29,"Migori",157,"Kechancha",638,"Bugumbe West",NA,"Kata","Location"
639,118,"KEN","Kenya",6,"Nyanza",29,"Migori",157,"Kechancha",639,"Bukira East",NA,"Kata","Location"
640,118,"KEN","Kenya",6,"Nyanza",29,"Migori",157,"Kechancha",640,"Bukira West",NA,"Kata","Location"
641,118,"KEN","Kenya",6,"Nyanza",29,"Migori",157,"Kechancha",641,"Bwirege East",NA,"Kata","Location"
642,118,"KEN","Kenya",6,"Nyanza",29,"Migori",157,"Kechancha",642,"Bwirege West",NA,"Kata","Location"
643,118,"KEN","Kenya",6,"Nyanza",29,"Migori",157,"Kechancha",643,"Nyabasi East",NA,"Kata","Location"
644,118,"KEN","Kenya",6,"Nyanza",29,"Migori",157,"Kechancha",644,"Nyabasi West",NA,"Kata","Location"
645,118,"KEN","Kenya",6,"Nyanza",29,"Migori",158,"Migori",645,"Kanyamkago Central",NA,"Kata","Location"
646,118,"KEN","Kenya",6,"Nyanza",29,"Migori",158,"Migori",646,"Kanyamkago North",NA,"Kata","Location"
647,118,"KEN","Kenya",6,"Nyanza",29,"Migori",158,"Migori",647,"Kanyamkago South",NA,"Kata","Location"
648,118,"KEN","Kenya",6,"Nyanza",29,"Migori",158,"Migori",648,"Kanyankago South",NA,"Kata","Location"
649,118,"KEN","Kenya",6,"Nyanza",29,"Migori",158,"Migori",649,"Suna Central",NA,"Kata","Location"
650,118,"KEN","Kenya",6,"Nyanza",29,"Migori",158,"Migori",650,"Suna East",NA,"Kata","Location"
651,118,"KEN","Kenya",6,"Nyanza",29,"Migori",158,"Migori",651,"Suna West",NA,"Kata","Location"
652,118,"KEN","Kenya",6,"Nyanza",29,"Migori",159,"Nyatike",652,"Central Kadem",NA,"Kata","Location"
653,118,"KEN","Kenya",6,"Nyanza",29,"Migori",159,"Nyatike",653,"Karungu",NA,"Kata","Location"
654,118,"KEN","Kenya",6,"Nyanza",29,"Migori",159,"Nyatike",654,"Muhuru",NA,"Kata","Location"
655,118,"KEN","Kenya",6,"Nyanza",29,"Migori",159,"Nyatike",655,"North Kadem",NA,"Kata","Location"
656,118,"KEN","Kenya",6,"Nyanza",29,"Migori",159,"Nyatike",656,"South Kadem",NA,"Kata","Location"
657,118,"KEN","Kenya",6,"Nyanza",29,"Migori",159,"Nyatike",657,"West Kadem",NA,"Kata","Location"
658,118,"KEN","Kenya",6,"Nyanza",29,"Migori",160,"Rongo",658,"Central Kamagambo",NA,"Kata","Location"
659,118,"KEN","Kenya",6,"Nyanza",29,"Migori",160,"Rongo",659,"Central Sakwa",NA,"Kata","Location"
660,118,"KEN","Kenya",6,"Nyanza",29,"Migori",160,"Rongo",660,"East Sakwa",NA,"Kata","Location"
661,118,"KEN","Kenya",6,"Nyanza",29,"Migori",160,"Rongo",661,"North Kamagambo",NA,"Kata","Location"
662,118,"KEN","Kenya",6,"Nyanza",29,"Migori",160,"Rongo",662,"North Sakwa",NA,"Kata","Location"
663,118,"KEN","Kenya",6,"Nyanza",29,"Migori",160,"Rongo",663,"South Kamagambo",NA,"Kata","Location"
664,118,"KEN","Kenya",6,"Nyanza",29,"Migori",160,"Rongo",664,"South Sakwa",NA,"Kata","Location"
665,118,"KEN","Kenya",6,"Nyanza",29,"Migori",160,"Rongo",665,"West Kamagambo",NA,"Kata","Location"
666,118,"KEN","Kenya",6,"Nyanza",29,"Migori",160,"Rongo",666,"West Sakwa",NA,"Kata","Location"
667,118,"KEN","Kenya",6,"Nyanza",30,"Nyamira",161,"Borabu",667,"Esise",NA,"Kata","Location"
668,118,"KEN","Kenya",6,"Nyanza",30,"Nyamira",161,"Borabu",668,"Mekenene",NA,"Kata","Location"
669,118,"KEN","Kenya",6,"Nyanza",30,"Nyamira",161,"Borabu",669,"Nyansiongo",NA,"Kata","Location"
670,118,"KEN","Kenya",6,"Nyanza",30,"Nyamira",162,"Ekerenyo",670,"Ekerenyo",NA,"Kata","Location"
671,118,"KEN","Kenya",6,"Nyanza",30,"Nyamira",162,"Ekerenyo",671,"Kiabonyoru",NA,"Kata","Location"
672,118,"KEN","Kenya",6,"Nyanza",30,"Nyamira",162,"Ekerenyo",672,"North Mugirango Chache",NA,"Kata","Location"
673,118,"KEN","Kenya",6,"Nyanza",30,"Nyamira",163,"Magombo",673,"Central Kitutu (Manga)",NA,"Kata","Location"
674,118,"KEN","Kenya",6,"Nyanza",30,"Nyamira",163,"Magombo",674,"East Kitutu",NA,"Kata","Location"
675,118,"KEN","Kenya",6,"Nyanza",30,"Nyamira",163,"Magombo",675,"Gesima",NA,"Kata","Location"
676,118,"KEN","Kenya",6,"Nyanza",30,"Nyamira",163,"Magombo",676,"North Kitutu",NA,"Kata","Location"
677,118,"KEN","Kenya",6,"Nyanza",30,"Nyamira",164,"Nyamira",677,"Ekerubo",NA,"Kata","Location"
678,118,"KEN","Kenya",6,"Nyanza",30,"Nyamira",164,"Nyamira",678,"Gucha",NA,"Kata","Location"
679,118,"KEN","Kenya",6,"Nyanza",30,"Nyamira",164,"Nyamira",679,"Keera",NA,"Kata","Location"
680,118,"KEN","Kenya",6,"Nyanza",30,"Nyamira",164,"Nyamira",680,"West Mugirango",NA,"Kata","Location"
681,118,"KEN","Kenya",6,"Nyanza",31,"Siaya",165,"Bondo",681,"Central Sakwa",NA,"Kata","Location"
682,118,"KEN","Kenya",6,"Nyanza",31,"Siaya",165,"Bondo",682,"Central Yimbo",NA,"Kata","Location"
683,118,"KEN","Kenya",6,"Nyanza",31,"Siaya",165,"Bondo",683,"East Yimbo",NA,"Kata","Location"
