"ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","ID_4","NAME_4","ID_5","NAME_5","TYPE_5","ENGTYPE_5","Shape_Length","Shape_Area"
118,"KEN","Kenya",1,"Central",1,"Kiambu",6,"Limuru",22,"Limuru",117,"Bibirioni","Kata Ndogo","Sub location",0.183603684052509,0.00178799078207664
118,"KEN","Kenya",1,"Central",1,"Kiambu",6,"Limuru",22,"Limuru",118,"Kamirithu","Kata Ndogo","Sub location",0.226126743496766,0.00137238321281208
118,"KEN","Kenya",1,"Central",1,"Kiambu",6,"Limuru",22,"Limuru",119,"Limuru Township","Kata Ndogo","Sub location",0.0290936829444657,4.85659988951392e-05
118,"KEN","Kenya",1,"Central",1,"Kiambu",6,"Limuru",23,"Ndeiya",120,"Nderu","Kata Ndogo","Sub location",0.257760599673873,0.00305768635598745
118,"KEN","Kenya",1,"Central",1,"Kiambu",6,"Limuru",23,"Ndeiya",121,"Ndioni","Kata Ndogo","Sub location",0.135481037405639,0.000644511199878173
118,"KEN","Kenya",1,"Central",1,"Kiambu",6,"Limuru",23,"Ndeiya",122,"Thigio","Kata Ndogo","Sub location",0.295303768075643,0.00453290570067216
118,"KEN","Kenya",1,"Central",1,"Kiambu",6,"Limuru",23,"Ndeiya",123,"Tiekunu","Kata Ndogo","Sub location",0.29065790277698,0.0020958786603817
118,"KEN","Kenya",1,"Central",1,"Kiambu",6,"Limuru",24,"Ngecha",124,"Kabuku","Kata Ndogo","Sub location",0.0523711876755648,0.000146674995221015
118,"KEN","Kenya",1,"Central",1,"Kiambu",6,"Limuru",24,"Ngecha",125,"Ngecha","Kata Ndogo","Sub location",0.138316226885881,0.000737200041613422
118,"KEN","Kenya",1,"Central",1,"Kiambu",6,"Limuru",24,"Ngecha",126,"Rironi","Kata Ndogo","Sub location",0.143261175347025,0.000634187910917667
118,"KEN","Kenya",1,"Central",1,"Kiambu",6,"Limuru",25,"Tigoni",127,"Ithanji","Kata Ndogo","Sub location",0.294955514555938,0.00346365853124696
118,"KEN","Kenya",1,"Central",1,"Kiambu",6,"Limuru",25,"Tigoni",128,"Karambaini","Kata Ndogo","Sub location",0.359459198097905,0.00454951591609728
118,"KEN","Kenya",1,"Central",1,"Kiambu",7,"Thika",26,"Gatuanyaga",129,"Gatuanyaga","Kata Ndogo","Sub location",0.31785425155163,0.00417156805588078
118,"KEN","Kenya",1,"Central",1,"Kiambu",7,"Thika",26,"Gatuanyaga",130,"Munyu","Kata Ndogo","Sub location",0.279536262456636,0.00258393785406891
118,"KEN","Kenya",1,"Central",1,"Kiambu",7,"Thika",26,"Gatuanyaga",131,"Ngoliba","Kata Ndogo","Sub location",0.369032085579046,0.00393267478875681
118,"KEN","Kenya",1,"Central",1,"Kiambu",7,"Thika",27,"Juja",132,"Kalimoni","Kata Ndogo","Sub location",0.588108277499348,0.0124169249595524
118,"KEN","Kenya",1,"Central",1,"Kiambu",7,"Thika",27,"Juja",133,"Kiaora","Kata Ndogo","Sub location",0.300754986965441,0.00363724080125854
118,"KEN","Kenya",1,"Central",1,"Kiambu",7,"Thika",27,"Juja",134,"Komo","Kata Ndogo","Sub location",0.287401412876639,0.0032624813995887
118,"KEN","Kenya",1,"Central",1,"Kiambu",7,"Thika",28,"Ruiru",135,"Kiu","Kata Ndogo","Sub location",0.688119400375851,0.0124841795966394
118,"KEN","Kenya",1,"Central",1,"Kiambu",7,"Thika",28,"Ruiru",136,"Mugutha","Kata Ndogo","Sub location",0.532969703153617,0.00539153705654035
118,"KEN","Kenya",1,"Central",1,"Kiambu",7,"Thika",28,"Ruiru",137,"Ruiru","Kata Ndogo","Sub location",0.330527929463434,0.00406634647788413
118,"KEN","Kenya",1,"Central",1,"Kiambu",7,"Thika",28,"Ruiru",138,"Theta","Kata Ndogo","Sub location",0.265765034318642,0.00194814651763277
118,"KEN","Kenya",1,"Central",1,"Kiambu",7,"Thika",29,"Thika",139,"Biashara","Kata Ndogo","Sub location",0.106123174157236,0.000276833330189846
118,"KEN","Kenya",1,"Central",1,"Kiambu",7,"Thika",29,"Thika",140,"Kariminu","Kata Ndogo","Sub location",0.286390853451157,0.00247533538504317
118,"KEN","Kenya",1,"Central",1,"Kiambu",7,"Thika",29,"Thika",141,"Komu","Kata Ndogo","Sub location",0.212759294005349,0.00208160306283315
118,"KEN","Kenya",1,"Central",1,"Kiambu",7,"Thika",29,"Thika",142,"Majengo","Kata Ndogo","Sub location",0.345075294343683,0.0031500387478918
118,"KEN","Kenya",1,"Central",2,"Kirinyaga",8,"Gichugu",30,"Baragwi",143,"Gatu","Kata Ndogo","Sub location",0.122421702533107,0.000662949464413112
118,"KEN","Kenya",1,"Central",2,"Kirinyaga",8,"Gichugu",30,"Baragwi",144,"Guama","Kata Ndogo","Sub location",0.151496469513758,0.000665683679870304
118,"KEN","Kenya",1,"Central",2,"Kirinyaga",8,"Gichugu",30,"Baragwi",145,"Kariru","Kata Ndogo","Sub location",0.101759064762218,0.000600938469006412
118,"KEN","Kenya",1,"Central",2,"Kirinyaga",8,"Gichugu",30,"Baragwi",146,"Kiaruri","Kata Ndogo","Sub location",0.143352062070329,0.000535181210351727
118,"KEN","Kenya",1,"Central",2,"Kirinyaga",8,"Gichugu",30,"Baragwi",147,"Raimu","Kata Ndogo","Sub location",0.0874618143062564,0.000379537589879058
118,"KEN","Kenya",1,"Central",2,"Kirinyaga",8,"Gichugu",30,"Baragwi",148,"Ruambiti","Kata Ndogo","Sub location",0.161439321909186,0.000990451035593829
118,"KEN","Kenya",1,"Central",2,"Kirinyaga",8,"Gichugu",30,"Baragwi",149,"Thimu","Kata Ndogo","Sub location",0.110126440791877,0.000459353019663966
118,"KEN","Kenya",1,"Central",2,"Kirinyaga",8,"Gichugu",30,"Baragwi",150,"Thumaita","Kata Ndogo","Sub location",0.150499541958128,0.00116648883835215
118,"KEN","Kenya",1,"Central",2,"Kirinyaga",8,"Gichugu",31,"Kabare",151,"Gachigi","Kata Ndogo","Sub location",0.17961544801748,0.00105381682919814
118,"KEN","Kenya",1,"Central",2,"Kirinyaga",8,"Gichugu",31,"Kabare",152,"Kiritini","Kata Ndogo","Sub location",0.13755565770113,0.00055576822478679
118,"KEN","Kenya",1,"Central",2,"Kirinyaga",8,"Gichugu",31,"Kabare",153,"Mikarara","Kata Ndogo","Sub location",0.142819828192966,0.000703800519999639
118,"KEN","Kenya",1,"Central",2,"Kirinyaga",8,"Gichugu",31,"Kabare",154,"Mutige","Kata Ndogo","Sub location",0.0964062941381608,0.000471618732547687
118,"KEN","Kenya",1,"Central",2,"Kirinyaga",8,"Gichugu",31,"Kabare",155,"Ngiroche","Kata Ndogo","Sub location",0.15559696262701,0.000536579873596557
118,"KEN","Kenya",1,"Central",2,"Kirinyaga",8,"Gichugu",31,"Kabare",156,"Njuku","Kata Ndogo","Sub location",0.15106146526336,0.00102689514358137
118,"KEN","Kenya",1,"Central",2,"Kirinyaga",8,"Gichugu",31,"Kabare",157,"Rukenya","Kata Ndogo","Sub location",0.118378499611135,0.000736377877385331
118,"KEN","Kenya",1,"Central",2,"Kirinyaga",8,"Gichugu",32,"Ngariama",158,"Kabari","Kata Ndogo","Sub location",0.138985432171372,0.000638188026695367
118,"KEN","Kenya",1,"Central",2,"Kirinyaga",8,"Gichugu",32,"Ngariama",159,"Nyangeni","Kata Ndogo","Sub location",0.155081671798566,0.000727862907128133
